9766,22684,25091,10877,5130,21682,10938,10693
8582,23487,22430,12758,5130,21682,10938,10693
4986,25624,14503,16037,4986,21682,10938,10693
5174,28149,10720,23669,4986,21682,10720,10693
5582,27671,12174,24027,4986,21682,10720,10693
7177,24813,15074,21381,4986,21682,10720,10693
11141,21933,21633,12936,4986,21682,10720,10693
10483,22371,26562,10530,4986,21682,10720,10530
9636,23334,23704,12282,4986,21682,10720,10530
5565,24481,17664,14678,4986,21682,10720,10530
5099,28553,11175,20368,4986,21933,10720,10530
5290,27638,11450,24187,4986,21933,10720,10530
5817,26539,13281,22435,4986,21933,10720,10530
9682,22122,17616,16204,4986,21933,10720,10530
10067,22013,25623,10907,4986,21933,10720,10530
9665,22912,24244,11459,4986,21933,10720,10530
6989,23733,20707,13519,4986,21933,10720,10530
5111,27168,12076,17834,4986,21933,10720,10530
5223,27757,11022,24598,4986,21933,10720,10530
5563,27137,12756,23114,4986,21933,10720,10530
8156,22887,15646,19310,5111,22013,11022,10907
10142,21589,23115,11578,5111,21589,11022,10907
9558,22687,24912,11029,5111,21589,11022,10907
8463,23473,22430,12669,5111,21589,11022,10907
5000,25638,14397,15970,5000,21589,11022,10907
5133,27942,10712,23319,5000,21589,10712,10907
5382,27440,11999,23614,5000,21589,10712,10907
6537,24828,14373,21134,5000,21589,10712,10907
10369,19973,20331,13327,5000,19973,10712,10907
9565,22363,25518,10591,5000,19973,10712,10591
9323,23319,23445,12174,5000,19973,10712,10591
5410,23133,17417,14757,5000,19973,10712,10591
5086,28308,11160,20399,5000,19973,10712,10591
5280,27683,11452,24344,5000,19973,10712,10591
5785,26472,13528,22280,5000,19973,10712,10591
9638,22048,17664,16320,5000,19973,10712,10591
9868,22047,25384,10910,5000,19973,10712,10591
9451,22639,24154,11483,5000,19973,10712,10591
6834,22796,20282,13618,5000,19973,10712,10591
5095,26221,11893,17837,5000,19973,10712,10591
5163,26132,10766,24701,5086,22047,10766,10910
5536,27085,12705,23119,5086,22047,10766,10910
8205,23095,15763,19204,5086,22047,10766,10910
10220,21919,23107,11679,5086,21919,10766,10910
9477,22729,24752,10923,5086,21919,10766,10910
8251,22412,22129,12857,5086,21919,10766,10910
4959,23453,14139,15881,4959,21919,10766,10910
5108,26829,10753,23062,4959,21919,10753,10910
5378,25684,12111,23441,4959,21919,10753,10910
6505,22394,14386,20950,4959,21919,10753,10910
9780,19406,20151,13202,4959,19406,10753,10923
9275,19244,25096,10748,4959,19244,10753,10748
8614,19093,23093,11970,4959,19093,10753,10748
5208,19271,16893,14833,4959,19093,10753,10748
5077,21549,10628,20446,4959,19093,10628,10748
5235,20364,10995,23787,4959,19093,10628,10748
5519,18323,13054,21835,4959,18323,10628,10748
8897,13196,17373,15542,4959,13196,10628,10748
8832,12990,25060,10678,4959,12990,10628,10678
8598,14448,23757,11364,4959,12990,10628,10678
6181,14893,19767,13883,5077,12990,10628,10678
5057,20173,11509,17953,5057,12990,10628,10678
5151,21555,10410,24327,5057,12990,10410,10678
5519,21375,12274,22726,5057,12990,10410,10678
8263,14978,15765,18684,5057,12990,10410,10678
9885,12947,23439,11438,5057,12947,10410,10678
9500,13989,24534,10917,5057,12947,10410,10678
8103,15144,21903,13024,5057,12947,10410,10678
4968,19090,13431,16084,4968,12947,10410,10678
5106,23887,10296,23777,4968,12947,10296,10678
5410,23397,11851,23371,4968,12947,10296,10917
6933,18025,14564,21002,4968,12947,10296,10917
10358,12984,20680,12861,4968,12947,10296,10917
9787,13497,25015,10622,4968,12947,10296,10622
9296,14602,23100,12191,4968,12947,10296,10622
5171,16983,16621,14803,4968,12947,10296,10622
5087,23854,10417,21070,4968,12947,10296,10622
5325,23702,11110,24348,4968,12947,10296,10622
5974,20980,13313,22461,4968,12947,10296,10622
10808,13566,19170,15501,4968,12947,10296,10622
11074,12946,26859,10380,5087,12946,10417,10380
10256,14618,24647,11617,5087,12946,10417,10380
6718,17130,19577,14731,5087,12946,10417,10380
4986,24476,11181,20289,4986,12946,10417,10380
5454,25683,10171,27276,4986,12946,10171,10380
6698,23523,12729,24787,4986,12946,10171,10380
10807,15412,17905,18870,4986,12946,10171,10380
12805,12516,25898,11215,4986,12516,10171,10380
10935,14146,25720,10864,4986,12516,10171,10380
8571,15689,22024,13055,4986,12516,10171,10380
4926,19672,13601,17550,4926,12516,10171,10864
5158,27313,9633,26205,4926,12516,9633,10864
6350,23872,11937,24386,4926,12516,9633,10864
7189,18205,14425,21164,4926,12516,9633,10864
10416,12973,20826,12922,4926,12516,9633,10864
