9987,21450,12251,12340
9987,21450,12251,12340
9987,21475,12251,12340
9987,21475,12251,12340
9987,21407,12251,12340
9987,21407,12251,12340
9987,21407,12251,12340
9987,21407,12251,12340
9987,21407,12138,12340
9987,21407,12138,12340
9987,21407,12138,12340
9987,21407,12138,12340
10009,21750,11725,12141
10009,21750,11725,12141
10009,22204,11725,12141
10009,22204,11725,12141
10009,22037,11725,12141
10009,22037,11725,12141
10009,22037,11725,12141
10009,22037,11725,12141
10009,22037,11725,12141
10009,22037,11725,12141
10009,22037,11725,12141
10009,22037,11725,12141
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10023,21407,12138,12403
10119,21423,12308,12443
10119,21423,12308,12443
10119,21423,12308,12443
10119,21423,12308,12443
10119,21423,12308,12443
10119,21423,12308,12443
10119,21423,12308,12443
10119,21596,12406,12475
10119,21596,12389,12475
10119,21596,12389,12475
10119,21532,12389,12475
10119,21532,12389,12475
10119,21526,12389,12475
10119,21526,12389,12475
10119,21526,12389,12475
10119,21526,12389,12475
10119,21526,12293,12475
10154,22037,11866,12211
10154,22037,11866,12211
10154,22037,11866,12211
10154,22037,11866,12211
10154,21936,11866,12211
10154,21936,11866,12172
10154,21936,11866,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,12094,12172
10154,21936,11769,12172
10156,20176,12168,12476
10156,20176,12168,12476
10156,20176,12168,12476
10156,19941,12168,12476
10156,19941,12168,12491
10156,19941,12168,12491
10156,19941,12168,12491
10156,19941,12168,12491
10156,19941,12168,12491
10156,19941,12168,12491
10156,19941,12168,12491
10156,19657,12168,12491
10156,19657,12168,12491
10156,19657,12168,12491
10156,21459,12078,12395
10156,21459,12078,12395
10156,21459,12078,12395
10156,21459,12078,12395
10156,21459,12078,12395
10156,21459,12078,12395
10156,21459,12078,12395
10156,21504,12229,12612
10156,21504,12188,12612
10156,21504,12188,12612
10156,21444,12188,12612
10156,21444,12188,12612
10156,21444,12188,12406
10156,21444,12188,12406
10156,21444,12188,12406
10156,21444,12188,12406
10156,21444,12188,12406
10173,21423,12145,12272
10173,21423,12145,12272
10173,21508,12145,12272
10173,21508,12145,12272
10173,21508,12145,12272
10173,21508,12145,12272
10173,21508,12145,12272
10173,21508,12145,12272
10173,21508,12078,12272
10173,21508,12078,12272
10173,21459,12078,12272
10173,21459,12078,12272
10183,21444,12188,12406
10183,21444,12188,12406
10183,21444,12188,12406
10183,21444,12188,12406
10183,21444,12188,12406
10183,21444,12188,12406
10183,21444,12188,12406
10183,21444,12188,12406
