X,Y,Label
406,-1650,E8
1401,-2620,E8
933,-2394,E8
-11,-1421,E8
70,-993,E8
877,-2248,E8
1566,-2736,E8
593,-2319,E8
-97,-1152,E8
235,-1586,E8
1255,-2598,E8
1254,-2600,E8
151,-1807,E8
-112,-881,E8
515,-1843,E8
1449,-2579,E8
769,-2281,E8
-75,-1198,E8
167,-1085,E8
1053,-2299,E8
1493,-2644,E8
474,-2169,E8
-29,-1107,E8
379,-1778,E8
1327,-2679,E8
1068,-2489,E8
96,-1616,E8
20,-951,E8
747,-2054,E8
1596,-2674,E8
772,-2319,E8
-62,-1132,E8
223,-1276,E8
1202,-2406,E8
1427,-2620,E8
300,-1962,E8
-108,-872,E8
402,-1703,E8
1336,-2533,E8
841,-2257,E8
-47,-1261,E8
86,-895,E8
918,-2137,E8
1550,-2625,E8
595,-2191,E8
-62,-1058,E8
262,-1513,E8
1255,-2534,E8
1238,-2542,E8
159,-1760,E8
-104,-847,E8
512,-1783,E8
1418,-2512,E8
749,-2204,E8
-79,-1126,E8
136,-1013,E8
1046,-2232,E8
1497,-2579,E8
487,-2116,E8
-47,-1060,E8
326,-1705,E8
1268,-2625,E8
1022,-2441,E8
77,-1584,E8
-12,-922,E8
713,-1997,E8
1575,-2623,E8
773,-2275,E8
-50,-1106,E8
241,-1216,E8
1222,-2365,E8
1501,-2590,E8
389,-1966,E8
-44,-900,E8
441,-1715,E8
1373,-2569,E8
878,-2302,E8
-23,-1324,E8
84,-914,E8
897,-2148,E8
1573,-2652,E8
628,-2238,E8
-61,-1099,E8
259,-1502,E8
1266,-2524,E8
1301,-2551,E8
226,-1776,E8
-44,-843,E8
564,-1799,E8
1484,-2567,E8
1320,-2415,E8
1394,-2554,E8
247,-1837,E8
-80,-872,E8
521,-1829,E8
1472,-2610,E8
831,-2300,E8
-60,-1219,E8
171,-1058,E8
1058,-2287,E8
1528,-2645,E8
495,-2176,E8
-21,-1105,E8
378,-1742,E8
1331,-2642,E8
1106,-2466,E8
165,-1608,E8
83,-918,E8
779,-1963,E8
1657,-2592,E8
894,-2252,E8
64,-1100,E8
325,-1194,E8
1265,-2323,E8
1515,-2562,E8
404,-1927,E8
-50,-849,E8
426,-1679,E8
1396,-2551,E8
902,-2282,E8
-72,-1290,E8
63,-866,E8
904,-2114,E8
1557,-2629,E8
616,-2198,E8
-93,-1047,E8
257,-1472,E8
1273,-2503,E8
1296,-2527,E8
176,-1732,E8
-67,-795,E8
542,-1762,E8
1471,-2521,E8
815,-2213,E8
-17,-1117,E8
198,-998,E8
1110,-2234,E8
1553,-2587,E8
481,-2085,E8
-35,-1003,E8
355,-1694,E8
1326,-2615,E8
1063,-2419,E8
90,-1537,E8
7,-892,E8
797,-2022,E8
1629,-2634,E8
793,-2264,E8
-41,-1102,E8
267,-1268,E8
1271,-2399,E8
1473,-2595,E8
352,-1929,E8
-42,-851,E8
472,-1721,E8
1398,-2545,E8
858,-2266,E8
-28,-1254,E8
142,-895,E8
960,-2150,E8
1596,-2620,E8
646,-2179,E8
-23,-1040,E8
328,-1531,E8
1329,-2522,E8
1304,-2504,E8
260,-1717,E8
14,-961,E8
806,-2142,E8
1581,-2701,E8
674,-2311,E8
-108,-1142,E8
199,-1386,E8
1213,-2466,E8
1364,-2595,E8
210,-1859,E8
-132,-809,E8
406,-1693,E8
1323,-2484,E8
737,-2203,E8
-121,-1171,E8
72,-912,E8
940,-2176,E8
1495,-2597,E8
479,-2153,E8
-96,-1041,E8
265,-1644,E8
1272,-2608,E8
1144,-2509,E8
131,-1681,E8
-37,-881,E8
661,-1906,E8
1595,-2577,E8
832,-2246,E8
-33,-1091,E8
240,-1117,E8
1168,-2285,E8
1512,-2562,E8
426,-1988,E8
-57,-915,E8
381,-1685,E8
1327,-2561,E8
901,-2318,E8
-19,-1384,E8
46,-876,E8
813,-2055,E8
1556,-2612,E8
661,-2228,E8
-104,-1072,E8
204,-1351,E8
1205,-2400,E8
1320,-2525,E8
200,-1796,E8
-124,-771,E8
410,-1651,E8
1338,-2431,E8
757,-2144,E8
-105,-1108,E8
94,-856,E8
956,-2123,E8
1516,-2551,E8
515,-2093,E8
-65,-985,E8
309,-1590,E8
1310,-2575,E8
1188,-2481,E8
167,-1640,E8
-6,-845,E8
707,-1907,E8
1657,-2582,E8
872,-2242,E8
16,-1086,E8
293,-1122,E8
1241,-2305,E8
1586,-2576,E8
441,-1970,E8
-14,-875,E8
440,-1675,E8
1390,-2558,E8
927,-2301,E8
-17,-1326,E8
36,-851,E8
843,-2074,E8
1542,-2606,E8
585,-2194,E8
-137,-1028,E8
181,-1386,E8
1216,-2447,E8
1298,-2529,E8
184,-1753,E8
-107,-782,E8
507,-1715,E8
1426,-2489,E8
804,-2192,E8
-53,-1117,E8
168,-947,E8
1071,-2203,E8
1558,-2582,E8
510,-2096,E8
-43,-994,E8
374,-1678,E8
1370,-2638,E8
1157,-2474,E8
145,-1589,E8
40,-888,E8
788,-1994,E8
1648,-2626,E8
832,-2279,E8
247,-1220,E8
1241,-2393,E8
1550,-2642,E8
461,-2055,E8
6,-988,E8
498,-1774,E8
1453,-2641,E8
959,-2367,E8
20,-1363,E8
114,-912,E8
949,-2149,E8
1663,-2661,E8
690,-2242,E8
-34,-1050,E8
310,-1445,E8
1343,-2489,E8
1372,-2526,E8
250,-1730,E8
-24,-805,E8
595,-1771,E8
1528,-2539,E8
831,-2231,E8
-34,-1124,E8
219,-1013,E8
1130,-2240,E8
1563,-2592,E8
512,-2100,E8
-10,-1024,E8
367,-1692,E8
1303,-2591,E8
1041,-2390,E8
80,-1511,E8
-4,-857,E8
739,-1952,E8
1577,-2569,E8
750,-2209,E8
-74,-1026,E8
226,-1183,E8
1244,-2327,E8
1490,-2543,E8
355,-1870,E8
-48,-785,E8
457,-1651,E8
1386,-2507,E8
844,-2225,E8
-68,-1208,E8
79,-849,E8
944,-2140,E8
1566,-2610,E8
571,-2165,E8
-106,-1009,E8
241,-1483,E8
1269,-2482,E8
1221,-2467,E8
164,-1672,E8
-80,-787,E8
564,-1765,E8
1455,-2461,E8
757,-2147,E8
-79,-1047,E8
181,-998,E8
1101,-2227,E8
1522,-2558,E8
451,-2023,E8
-61,-933,E8
369,-1664,E8
1339,-2590,E8
1041,-2371,E8
77,-1460,E8
50,-858,E8
823,-2013,E8
1632,-2609,E8
761,-2234,E8
-48,-1069,E8
262,-1293,E8
1258,-2401,E8
1438,-2557,E8
284,-1840,E8
-83,-770,E8
452,-1670,E8
1395,-2507,E8
810,-2210,E8
-112,-1160,E8
58,-851,E8
936,-2119,E8
1500,-2566,E8
491,-2120,E8
-117,-1009,E8
233,-1542,E8
1212,-2495,E8
1139,-2424,E8
130,-1639,E8
-63,-814,E8
606,-1792,E8
1479,-2481,E8
807,-2168,E8
-15,-1079,E8
229,-1045,E8
1123,-2243,E8
1507,-2560,E8
422,-2036,E8
-107,-953,E8
320,-1661,E8
1258,-2561,E8
960,-2344,E8
7,-1435,E8
-5,-845,E8
783,-2022,E8
1590,-2618,E8
731,-2230,E8
-82,-1038,E8
238,-1267,E8
1252,-2387,E8
1426,-2556,E8
267,-1835,E8
-131,-762,E8
392,-1639,E8
1302,-2429,E8
749,-2145,E8
-118,-1131,E8
76,-841,E8
912,-2095,E8
1498,-2556,E8
538,-2104,E8
-40,-1006,E8
295,-1359,E8
912,-2021,E8
-10,-1002,E8
199,-918,E8
1171,-2223,E8
1621,-2617,E8
554,-2145,E8
-17,-1061,E8
385,-1734,E8
1327,-2610,E8
1039,-2399,E8
95,-1566,E8
44,-950,E8
775,-2032,E8
1568,-2633,E8
758,-2290,E8
-43,-1160,E8
266,-1325,E8
1206,-2422,E8
1445,-2625,E8
343,-2010,E8
-48,-955,E8
387,-1745,E8
1294,-2536,E8
830,-2283,E8
-61,-1325,E8
58,-921,E8
851,-2118,E8
1516,-2616,E8
603,-2213,E8
-106,-1102,E8
198,-1468,E8
1211,-2475,E8
1260,-2544,E8
181,-1811,E8
-95,-831,E8
464,-1725,E8
1341,-2460,E8
753,-2193,E8
-81,-1162,E8
148,-950,E8
1000,-2190,E8
1521,-2601,E8
543,-2163,E8
-41,-1104,E8
308,-1673,E8
1265,-2589,E8
1153,-2484,E8
137,-1680,E8
-38,-886,E8
600,-1856,E8
1474,-2523,E8
776,-2217,E8
-30,-1122,E8
202,-1092,E8
1094,-2268,E8
1489,-2584,E8
451,-2092,E8
-11,-1059,E8
396,-1731,E8
1313,-2596,E8
1036,-2395,E8
102,-1529,E8
52,-913,E8
784,-1956,E8
1608,-2574,E8
814,-2241,E8
25,-1121,E8
303,-1251,E8
1244,-2356,E8
1495,-2564,E8
402,-1941,E8
-18,-891,E8
447,-1700,E8
1377,-2540,E8
905,-2278,E8
-7,-1310,E8
89,-889,E8
888,-2121,E8
1555,-2627,E8
606,-2212,E8
-116,-1078,E8
212,-1457,E8
1206,-2464,E8
1244,-2528,E8
158,-1794,E8
-130,-836,E8
1352,-2601,E8
916,-2372,E8
0,-1415,E8
115,-989,E8
931,-2180,E8
1559,-2666,E8
665,-2262,E8
-13,-1161,E8
318,-1542,E8
1293,-2534,E8
1359,-2585,E8
277,-1846,E8
-41,-869,E8
528,-1746,E8
1405,-2476,E8
836,-2199,E8
8,-1173,E8
215,-970,E8
1081,-2216,E8
1592,-2619,E8
573,-2164,E8
-23,-1092,E8
341,-1661,E8
1261,-2587,E8
1135,-2479,E8
157,-1662,E8
-17,-878,E8
620,-1840,E8
1472,-2499,E8
775,-2199,E8
-5,-1131,E8
256,-1118,E8
1146,-2286,E8
